"taqr_id","question_id","response","score","new_score","ComparisonResult"
107798575,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107805661,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107806086,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107809583,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107810776,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107826264,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107840532,17404,"1=>(EMPTY), 1=>5, 2=>2, 2=>3, 3=>(EMPTY), 3=>1, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.11111111111111,"Incorrect"
107844312,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107846671,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107847484,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107847551,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107847832,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107848386,17404,"1=>(EMPTY), 1=>1, 2=>2, 2=>5, 3=>3, 3=>6, 4=>4, 5=>(EMPTY), 6=>(EMPTY)",0.666667,1.11111111111111,"Incorrect"
107848788,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107849663,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107851957,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107857175,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107857283,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107859259,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107861448,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107862529,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107864194,17404,"1=>1, 1=>2, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>5, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.11111111111111,"Incorrect"
107864291,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107864871,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107865702,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107866437,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107867280,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107874450,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107878481,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107879234,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107879608,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107881516,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107886686,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107886926,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107887325,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107888507,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107890427,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107892662,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107894444,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107895124,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>6, 3=>3, 3=>2, 4=>4, 5=>5, 6=>(EMPTY)",0,0.888888888888889,"Incorrect"
107898116,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107902969,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107904580,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107905123,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107905422,17404,"1=>1, 1=>(EMPTY), 2=>2, 2=>(EMPTY), 3=>3, 3=>(EMPTY), 4=>4, 5=>5, 6=>6",0,1.11111111111111,"Incorrect"
107907647,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107908443,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107909266,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107913146,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107913834,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107918732,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107918870,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107920398,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107920795,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107926565,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107928799,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>6, 3=>3, 3=>2, 4=>4, 5=>5, 6=>(EMPTY)",0,0.888888888888889,"Incorrect"
107928999,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107932677,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107934045,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107935599,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107936654,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107937030,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107937141,17404,"1=>1, 1=>(EMPTY), 2=>2, 2=>(EMPTY), 3=>3, 3=>(EMPTY), 4=>4, 5=>5, 6=>6",0,1.11111111111111,"Incorrect"
107939119,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107944075,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107945464,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107946843,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107953989,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107955148,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107955883,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107960316,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107962140,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107964442,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107964763,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107964784,17404,"1=>1, 1=>(EMPTY), 2=>2, 2=>(EMPTY), 3=>3, 3=>(EMPTY), 4=>4, 5=>5, 6=>6",0,1.11111111111111,"Incorrect"
107969818,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107971391,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107972768,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107974040,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107974952,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107978677,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>6, 3=>3, 3=>2, 4=>4, 5=>5, 6=>(EMPTY)",0,0.888888888888889,"Incorrect"
107979390,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107980147,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107981088,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107981800,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107982060,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107982798,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107989345,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107990471,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107992582,17404,"1=>1, 1=>(EMPTY), 2=>2, 2=>(EMPTY), 3=>3, 3=>(EMPTY), 4=>4, 5=>5, 6=>6",0,1.11111111111111,"Incorrect"
107995073,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107996387,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
107996882,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107998930,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
107999732,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108000207,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108004577,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108005325,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108006325,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108007680,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108009315,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108009637,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>6, 3=>3, 3=>2, 4=>4, 5=>5, 6=>(EMPTY)",0,0.888888888888889,"Incorrect"
108010262,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108013830,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108015822,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108016433,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108017580,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>4, 3=>3, 3=>2, 4=>(EMPTY), 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108019524,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108022668,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108023207,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108024079,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108033769,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108034148,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108035424,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108036568,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108037260,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108041161,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>3, 3=>(EMPTY), 3=>2, 4=>4, 5=>5, 6=>6",0,0.888888888888889,"Incorrect"
108047044,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108049278,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
108049976,17404,"1=>(EMPTY), 1=>1, 2=>(EMPTY), 2=>5, 3=>3, 3=>2, 4=>4, 5=>(EMPTY), 6=>6",0.666667,1.55555555555556,"Incorrect"
